-12.0,-4.0,10.0,5.0
-12.0,-4.0,17.5,5.0
-12.0,-4.0,25.0,5.0
-12.0,-4.0,32.5,5.0
-12.0,-3.25,10.0,5.0
-12.0,-3.25,17.5,5.0
-12.0,-3.25,25.0,5.0
-12.0,-3.25,32.5,5.0
-12.0,-2.5,10.0,5.0
-12.0,-2.5,17.5,5.0
-12.0,-2.5,25.0,5.0
-12.0,-2.5,32.5,5.0
-12.0,-1.75,10.0,5.0
-12.0,-1.75,17.5,5.0
-12.0,-1.75,25.0,5.0
-12.0,-1.75,32.5,5.0
-3.0,-4.0,10.0,5.0
-3.0,-4.0,17.5,5.0
-3.0,-4.0,25.0,5.0
-3.0,-4.0,32.5,5.0
-3.0,-3.25,10.0,5.0
-3.0,-3.25,17.5,5.0
-3.0,-3.25,25.0,5.0
-3.0,-3.25,32.5,5.0
-3.0,-2.5,10.0,5.0
-3.0,-2.5,17.5,5.0
-3.0,-2.5,25.0,5.0
-3.0,-2.5,32.5,5.0
-3.0,-1.75,10.0,5.0
-3.0,-1.75,17.5,5.0
-3.0,-1.75,25.0,5.0
-3.0,-1.75,32.5,5.0
6.0,-4.0,10.0,5.0
6.0,-4.0,17.5,5.0
6.0,-4.0,25.0,5.0
6.0,-4.0,32.5,5.0
6.0,-3.25,10.0,5.0
6.0,-3.25,17.5,5.0
6.0,-3.25,25.0,5.0
6.0,-3.25,32.5,5.0
6.0,-2.5,10.0,5.0
6.0,-2.5,17.5,5.0
6.0,-2.5,25.0,5.0
6.0,-2.5,32.5,5.0
6.0,-1.75,10.0,5.0
6.0,-1.75,17.5,5.0
6.0,-1.75,25.0,5.0
6.0,-1.75,32.5,5.0
15.0,-4.0,10.0,5.0
15.0,-4.0,17.5,5.0
15.0,-4.0,25.0,5.0
15.0,-4.0,32.5,5.0
15.0,-3.25,10.0,5.0
15.0,-3.25,17.5,5.0
15.0,-3.25,25.0,5.0
15.0,-3.25,32.5,5.0
15.0,-2.5,10.0,5.0
15.0,-2.5,17.5,5.0
15.0,-2.5,25.0,5.0
15.0,-2.5,32.5,5.0
15.0,-1.75,10.0,5.0
15.0,-1.75,17.5,5.0
15.0,-1.75,25.0,5.0
15.0,-1.75,32.5,5.0
-12.0,-4.0,10.0,9.0
-12.0,-4.0,17.5,9.0
-12.0,-4.0,25.0,9.0
-12.0,-4.0,32.5,9.0
-12.0,-3.25,10.0,9.0
-12.0,-3.25,17.5,9.0
-12.0,-3.25,25.0,9.0
-12.0,-3.25,32.5,9.0
-12.0,-2.5,10.0,9.0
-12.0,-2.5,17.5,9.0
-12.0,-2.5,25.0,9.0
-12.0,-2.5,32.5,9.0
-12.0,-1.75,10.0,9.0
-12.0,-1.75,17.5,9.0
-12.0,-1.75,25.0,9.0
-12.0,-1.75,32.5,9.0
-3.0,-4.0,10.0,9.0
-3.0,-4.0,17.5,9.0
-3.0,-4.0,25.0,9.0
-3.0,-4.0,32.5,9.0
-3.0,-3.25,10.0,9.0
-3.0,-3.25,17.5,9.0
-3.0,-3.25,25.0,9.0
-3.0,-3.25,32.5,9.0
-3.0,-2.5,10.0,9.0
-3.0,-2.5,17.5,9.0
-3.0,-2.5,25.0,9.0
-3.0,-2.5,32.5,9.0
-3.0,-1.75,10.0,9.0
-3.0,-1.75,17.5,9.0
-3.0,-1.75,25.0,9.0
-3.0,-1.75,32.5,9.0
6.0,-4.0,10.0,9.0
6.0,-4.0,17.5,9.0
6.0,-4.0,25.0,9.0
6.0,-4.0,32.5,9.0
6.0,-3.25,10.0,9.0
6.0,-3.25,17.5,9.0
6.0,-3.25,25.0,9.0
6.0,-3.25,32.5,9.0
6.0,-2.5,10.0,9.0
6.0,-2.5,17.5,9.0
6.0,-2.5,25.0,9.0
6.0,-2.5,32.5,9.0
6.0,-1.75,10.0,9.0
6.0,-1.75,17.5,9.0
6.0,-1.75,25.0,9.0
6.0,-1.75,32.5,9.0
15.0,-4.0,10.0,9.0
15.0,-4.0,17.5,9.0
15.0,-4.0,25.0,9.0
15.0,-4.0,32.5,9.0
15.0,-3.25,10.0,9.0
15.0,-3.25,17.5,9.0
15.0,-3.25,25.0,9.0
15.0,-3.25,32.5,9.0
15.0,-2.5,10.0,9.0
15.0,-2.5,17.5,9.0
15.0,-2.5,25.0,9.0
15.0,-2.5,32.5,9.0
15.0,-1.75,10.0,9.0
15.0,-1.75,17.5,9.0
15.0,-1.75,25.0,9.0
15.0,-1.75,32.5,9.0
-12.0,-4.0,10.0,13.0
-12.0,-4.0,17.5,13.0
-12.0,-4.0,25.0,13.0
-12.0,-4.0,32.5,13.0
-12.0,-3.25,10.0,13.0
-12.0,-3.25,17.5,13.0
-12.0,-3.25,25.0,13.0
-12.0,-3.25,32.5,13.0
-12.0,-2.5,10.0,13.0
-12.0,-2.5,17.5,13.0
-12.0,-2.5,25.0,13.0
-12.0,-2.5,32.5,13.0
-12.0,-1.75,10.0,13.0
-12.0,-1.75,17.5,13.0
-12.0,-1.75,25.0,13.0
-12.0,-1.75,32.5,13.0
-3.0,-4.0,10.0,13.0
-3.0,-4.0,17.5,13.0
-3.0,-4.0,25.0,13.0
-3.0,-4.0,32.5,13.0
-3.0,-3.25,10.0,13.0
-3.0,-3.25,17.5,13.0
-3.0,-3.25,25.0,13.0
-3.0,-3.25,32.5,13.0
-3.0,-2.5,10.0,13.0
-3.0,-2.5,17.5,13.0
-3.0,-2.5,25.0,13.0
-3.0,-2.5,32.5,13.0
-3.0,-1.75,10.0,13.0
-3.0,-1.75,17.5,13.0
-3.0,-1.75,25.0,13.0
-3.0,-1.75,32.5,13.0
6.0,-4.0,10.0,13.0
6.0,-4.0,17.5,13.0
6.0,-4.0,25.0,13.0
6.0,-4.0,32.5,13.0
6.0,-3.25,10.0,13.0
6.0,-3.25,17.5,13.0
6.0,-3.25,25.0,13.0
6.0,-3.25,32.5,13.0
6.0,-2.5,10.0,13.0
6.0,-2.5,17.5,13.0
6.0,-2.5,25.0,13.0
6.0,-2.5,32.5,13.0
6.0,-1.75,10.0,13.0
6.0,-1.75,17.5,13.0
6.0,-1.75,25.0,13.0
6.0,-1.75,32.5,13.0
15.0,-4.0,10.0,13.0
15.0,-4.0,17.5,13.0
15.0,-4.0,25.0,13.0
15.0,-4.0,32.5,13.0
15.0,-3.25,10.0,13.0
15.0,-3.25,17.5,13.0
15.0,-3.25,25.0,13.0
15.0,-3.25,32.5,13.0
15.0,-2.5,10.0,13.0
15.0,-2.5,17.5,13.0
15.0,-2.5,25.0,13.0
15.0,-2.5,32.5,13.0
15.0,-1.75,10.0,13.0
15.0,-1.75,17.5,13.0
15.0,-1.75,25.0,13.0
15.0,-1.75,32.5,13.0
-12.0,-4.0,10.0,17.0
-12.0,-4.0,17.5,17.0
-12.0,-4.0,25.0,17.0
-12.0,-4.0,32.5,17.0
-12.0,-3.25,10.0,17.0
-12.0,-3.25,17.5,17.0
-12.0,-3.25,25.0,17.0
-12.0,-3.25,32.5,17.0
-12.0,-2.5,10.0,17.0
-12.0,-2.5,17.5,17.0
-12.0,-2.5,25.0,17.0
-12.0,-2.5,32.5,17.0
-12.0,-1.75,10.0,17.0
-12.0,-1.75,17.5,17.0
-12.0,-1.75,25.0,17.0
-12.0,-1.75,32.5,17.0
-3.0,-4.0,10.0,17.0
-3.0,-4.0,17.5,17.0
-3.0,-4.0,25.0,17.0
-3.0,-4.0,32.5,17.0
-3.0,-3.25,10.0,17.0
-3.0,-3.25,17.5,17.0
-3.0,-3.25,25.0,17.0
-3.0,-3.25,32.5,17.0
-3.0,-2.5,10.0,17.0
-3.0,-2.5,17.5,17.0
-3.0,-2.5,25.0,17.0
-3.0,-2.5,32.5,17.0
-3.0,-1.75,10.0,17.0
-3.0,-1.75,17.5,17.0
-3.0,-1.75,25.0,17.0
-3.0,-1.75,32.5,17.0
6.0,-4.0,10.0,17.0
6.0,-4.0,17.5,17.0
6.0,-4.0,25.0,17.0
6.0,-4.0,32.5,17.0
6.0,-3.25,10.0,17.0
6.0,-3.25,17.5,17.0
6.0,-3.25,25.0,17.0
6.0,-3.25,32.5,17.0
6.0,-2.5,10.0,17.0
6.0,-2.5,17.5,17.0
6.0,-2.5,25.0,17.0
6.0,-2.5,32.5,17.0
6.0,-1.75,10.0,17.0
6.0,-1.75,17.5,17.0
6.0,-1.75,25.0,17.0
6.0,-1.75,32.5,17.0
15.0,-4.0,10.0,17.0
15.0,-4.0,17.5,17.0
15.0,-4.0,25.0,17.0
15.0,-4.0,32.5,17.0
15.0,-3.25,10.0,17.0
15.0,-3.25,17.5,17.0
15.0,-3.25,25.0,17.0
15.0,-3.25,32.5,17.0
15.0,-2.5,10.0,17.0
15.0,-2.5,17.5,17.0
15.0,-2.5,25.0,17.0
15.0,-2.5,32.5,17.0
15.0,-1.75,10.0,17.0
15.0,-1.75,17.5,17.0
15.0,-1.75,25.0,17.0
15.0,-1.75,32.5,17.0
6.0,-2.5,32.5,9.0
