0.07851,-0.38611,-0.94843,-0.44197
0.07246,-0.35762,-0.90747,-0.00686
0.02261,-0.37891,-0.90057,0.39263
0.06435,-0.37711,-0.9309,0.80252
0.0826,-0.39663,-0.43126,-0.43853
0.01646,-0.4547,-0.47702,-0.05032
0.07894,-0.37397,-0.42755,0.44512
0.01346,-0.35309,-0.44942,0.86249
0.02349,-0.44098,-0.06933,-0.41906
0.05008,-0.44328,0.01155,-0.01662
0.0835,-0.38242,0.00846,0.3974
0.04066,-0.38852,-0.01544,0.8052
0.08103,-0.46782,0.37891,-0.47164
0.06353,-0.34831,0.41763,0.01109
0.0645,-0.46488,0.44472,0.3854
0.02663,-0.43586,0.44872,0.86142
0.08165,0.18644,-0.89321,-0.40865
0.07828,0.11991,-0.96664,0.03971
0.03256,0.13551,-0.95176,0.44757
0.02732,0.13693,-0.94433,0.88382
0.07846,0.17432,-0.46255,-0.40055
0.07373,0.13058,-0.46125,0.00342
0.06041,0.07506,-0.52997,0.39341
0.08357,0.10621,-0.42739,0.81628
0.06933,0.12615,-0.05884,-0.47753
0.08128,0.15217,-0.04937,0.01738
0.06762,0.1594,-0.04266,0.38468
0.03341,0.12794,-0.04704,0.82702
0.04271,0.1791,0.41249,-0.4577
0.05318,0.10454,0.41618,0.02721
0.02959,0.14902,0.41678,0.41378
0.0318,0.10823,0.3724,0.83973
0.07627,0.62636,-0.95637,-0.39941
0.04717,0.7136,-0.8825,0.01239
0.04231,0.65296,-0.92152,0.39716
0.01474,0.66314,-0.93101,0.82699
0.03542,0.70011,-0.47168,-0.47781
0.01408,0.65692,-0.47837,-0.02941
0.08164,0.68647,-0.49024,0.39112
0.07442,0.65084,-0.49228,0.82059
0.07166,0.65261,-0.00683,-0.40071
0.08383,0.62742,-0.04982,-0.05031
0.05586,0.68446,-0.05434,0.3854
0.0769,0.66253,-0.01124,0.79381
0.05654,0.66043,0.3922,-0.45166
0.03819,0.64826,0.40992,-0.0452
0.04246,0.69164,0.37132,0.46452
0.07993,0.7496,0.47575,0.82945
0.06211,1.29005,-0.93576,-0.44802
0.07899,1.24366,-0.97198,0.03789
0.06191,1.24646,-0.97964,0.37357
0.07806,1.27362,-0.88309,0.82344
0.01546,1.254,-0.51827,-0.40896
0.01368,1.24149,-0.45211,-0.02833
0.0325,1.27856,-0.47127,0.44986
0.08042,1.27936,-0.49376,0.86005
0.07624,1.28632,-0.0743,-0.47755
0.03969,1.26653,-0.00767,-0.01327
0.06829,1.28989,-0.07494,0.43714
0.01472,1.25525,-0.00546,0.85497
0.05129,1.19558,0.37114,-0.45573
0.03507,1.29635,0.46215,-0.00568
0.01851,1.23853,0.3771,0.46658
0.02328,1.25263,0.41294,0.85993
0.34008,-0.36316,-0.87897,-0.43435
0.35549,-0.36741,-0.90501,0.0353
0.38047,-0.36146,-0.87915,0.4336
0.31387,-0.3764,-0.96309,0.79632
0.35731,-0.40615,-0.4451,-0.45209
0.34382,-0.47781,-0.44759,0.00706
0.33015,-0.45375,-0.50828,0.39418
0.33925,-0.46558,-0.45623,0.83785
0.33392,-0.3787,-0.04385,-0.39982
0.36562,-0.44793,-0.00632,0.0405
0.33163,-0.43239,-0.01919,0.37062
0.33743,-0.35411,-0.07833,0.83023
0.35169,-0.35784,0.37919,-0.38276
0.33139,-0.4572,0.46093,-0.02322
0.36281,-0.35803,0.41253,0.4535
0.34097,-0.45353,0.39014,0.85183
0.36148,0.098,-0.93572,-0.44668
0.35206,0.09281,-0.92775,0.02771
0.34184,0.09534,-0.87478,0.41003
0.35724,0.11333,-0.92196,0.86525
0.35641,0.1546,-0.51849,-0.46516
0.32686,0.19895,-0.42619,0.03495
0.33541,0.15565,-0.50525,0.43004
0.3735,0.1315,-0.50833,0.83543
0.3826,0.14168,-0.00948,-0.38347
0.32142,0.18289,-0.06242,-0.04454
0.33629,0.12681,-0.04441,0.39512
0.3649,0.16056,0.0188,0.83027
0.36646,0.13305,0.45251,-0.47018
0.33632,0.15062,0.37158,0.00621
0.37667,0.12514,0.39871,0.43222
0.37694,0.16918,0.44184,0.87901
0.34657,0.73618,-0.94859,-0.47667
0.32227,0.63499,-0.93264,-0.03815
0.3681,0.7339,-0.89677,0.44287
0.34441,0.73676,-0.92695,0.86415
0.31856,0.64779,-0.46219,-0.44175
0.33359,0.66813,-0.50962,-0.03438
0.33339,0.6445,-0.43915,0.46722
0.33341,0.63007,-0.47801,0.80861
0.33532,0.64233,0.00246,-0.44996
0.36076,0.64686,0.00703,0.03404
0.34188,0.64962,0.02165,0.43464
0.36055,0.74042,-0.03278,0.84343
0.33407,0.73958,0.39125,-0.47396
0.35234,0.73889,0.45218,0.00453
0.38146,0.74729,0.44407,0.42646
0.32596,0.62381,0.38574,0.87018
0.31819,1.26728,-0.96252,-0.47137
0.37366,1.20584,-0.95745,-0.02792
0.3462,1.29143,-0.96524,0.37367
0.31568,1.18006,-0.89751,0.88543
0.34008,1.23794,-0.52069,-0.46796
0.3384,1.24587,-0.44913,-0.05118
0.31899,1.19693,-0.51655,0.42539
0.35403,1.25037,-0.42477,0.82269
0.37967,1.2141,-0.03811,-0.43265
0.34787,1.297,-0.07639,-0.00281
0.34929,1.20037,-0.01377,0.39143
0.33694,1.18439,-0.05104,0.86154
0.32773,1.29445,0.46017,-0.41243
0.31528,1.17609,0.44079,-0.0441
0.34646,1.18667,0.37413,0.42442
0.3839,1.28178,0.37699,0.87425
0.65922,-0.4118,-0.97209,-0.45653
0.66387,-0.44292,-0.96573,0.03238
0.62344,-0.3589,-0.92986,0.38296
0.67321,-0.36343,-0.91717,0.84897
0.66553,-0.46017,-0.42694,-0.46373
0.64152,-0.44985,-0.50892,0.00897
0.61869,-0.41222,-0.52129,0.39455
0.66293,-0.4078,-0.51431,0.88406
0.63756,-0.3918,-0.01334,-0.45139
0.66143,-0.37826,-0.03743,-0.03786
0.67552,-0.42827,-0.05484,0.39475
0.63728,-0.3737,-0.04016,0.83772
0.64877,-0.45956,0.41837,-0.44776
0.64969,-0.44223,0.45328,0.01479
0.65204,-0.3747,0.37033,0.37024
0.63432,-0.37936,0.46026,0.83635
0.6412,0.08077,-0.89389,-0.42699
0.63817,0.17501,-0.92287,0.01343
0.68333,0.17074,-0.92521,0.3793
0.63401,0.07563,-0.91368,0.81394
0.68264,0.11962,-0.43395,-0.40433
0.66827,0.13873,-0.49185,0.00235
0.66604,0.08289,-0.53065,0.46126
0.61498,0.17372,-0.47572,0.80312
0.65022,0.18092,-0.02984,-0.46818
0.61426,0.10248,-0.07041,-0.03081
0.61344,0.13415,-0.05787,0.37343
0.61506,0.17788,-0.05618,0.82973
0.66452,0.13914,0.46809,-0.45371
0.65068,0.18817,0.475,0.01396
0.66416,0.16468,0.4489,0.46481
0.61838,0.16937,0.47438,0.8382
0.63161,0.66448,-0.97942,-0.38788
0.65707,0.64747,-0.92686,0.02527
0.67441,0.74244,-0.93384,0.42405
0.68317,0.69236,-0.92459,0.88548
0.64936,0.6847,-0.48532,-0.39801
0.65095,0.6474,-0.47407,-0.00963
0.64961,0.74301,-0.52605,0.4446
0.63349,0.74901,-0.45498,0.87806
0.65591,0.66417,-0.07917,-0.43164
0.63125,0.72557,0.01331,-0.02552
0.66379,0.72869,-0.05641,0.46537
0.63797,0.69554,-0.03772,0.80636
0.62456,0.71798,0.37746,-0.41673
0.62356,0.69018,0.44605,-0.00379
0.64248,0.71708,0.45024,0.36711
0.67509,0.66345,0.37281,0.80704
0.68107,1.18039,-0.90631,-0.44549
0.63446,1.18713,-0.88865,0.01148
0.62616,1.17545,-0.90562,0.44829
0.65283,1.18705,-0.88945,0.87865
0.68347,1.17818,-0.51667,-0.47862
0.67514,1.20522,-0.52357,0.01281
0.66113,1.26432,-0.4957,0.42949
0.66185,1.29501,-0.42587,0.85219
0.68388,1.28605,-0.0543,-0.43136
0.61953,1.19202,0.0229,0.03514
0.61213,1.22396,-0.00775,0.42818
0.61894,1.25239,-0.00908,0.79628
0.65474,1.26936,0.44985,-0.46042
0.64752,1.21874,0.44637,-0.05589
0.66538,1.19816,0.37435,0.4122
0.6476,1.2817,0.44066,0.83355
0.95129,-0.40614,-0.96127,-0.44389
0.93446,-0.45357,-0.87606,-0.04381
0.96095,-0.40908,-0.97845,0.41784
0.92707,-0.39931,-0.90283,0.81456
0.91585,-0.35791,-0.45356,-0.47561
0.96619,-0.38648,-0.42458,-0.05574
0.98373,-0.38121,-0.43908,0.45123
0.97496,-0.37126,-0.50997,0.85069
0.92826,-0.47618,-0.06542,-0.39365
0.97363,-0.42592,0.02178,0.03219
0.93678,-0.42105,-0.01577,0.46078
0.94257,-0.42419,0.02269,0.86197
0.9781,-0.47663,0.44577,-0.47158
0.98223,-0.46636,0.3883,-0.03842
0.92052,-0.46593,0.40543,0.4405
0.96346,-0.46002,0.45167,0.8266
0.9504,0.08611,-0.87824,-0.4346
0.96172,0.17252,-0.95714,-0.03215
0.96993,0.1631,-0.95187,0.41953
0.91333,0.09454,-0.90255,0.87369
0.92058,0.17662,-0.44653,-0.422
0.96983,0.14652,-0.48453,-0.05436
0.92729,0.14774,-0.49372,0.45314
0.93462,0.10462,-0.51854,0.88103
0.92891,0.18629,-0.06522,-0.40479
0.96084,0.10811,-0.0597,0.02559
0.96385,0.11414,-0.04136,0.40492
0.95417,0.17877,-0.0629,0.83934
0.91808,0.10336,0.45776,-0.48045
0.93637,0.183,0.37727,-0.04669
0.95075,0.11908,0.46921,0.43498
0.92504,0.10752,0.45341,0.88832
0.92819,0.62774,-0.90475,-0.41098
0.98152,0.72719,-0.95863,0.04198
0.95496,0.71239,-0.91658,0.39092
0.96697,0.68433,-0.98119,0.83846
0.92348,0.66757,-0.45221,-0.4166
0.94492,0.7304,-0.42615,0.013
0.96832,0.71828,-0.50204,0.39459
0.93138,0.71574,-0.46659,0.83244
0.96649,0.75377,-0.01418,-0.40994
0.96936,0.6905,-0.01251,0.03158
0.92754,0.69523,-0.01938,0.44753
0.94624,0.65317,0.0214,0.83273
0.91454,0.63005,0.42163,-0.43597
0.94509,0.74366,0.40848,-0.02811
0.96037,0.6852,0.44041,0.40992
0.92798,0.72163,0.4691,0.81668
0.96518,1.19655,-0.94771,-0.4195
0.94972,1.17408,-0.90304,0.04366
0.93149,1.29126,-0.89576,0.4674
0.9713,1.24518,-0.93867,0.83118
0.93813,1.22837,-0.51785,-0.47584
0.98131,1.19593,-0.43412,0.02704
0.94817,1.28671,-0.52491,0.41739
0.95618,1.25034,-0.5271,0.83969
0.97607,1.19141,-0.05571,-0.46143
0.94823,1.27222,-0.07845,0.00334
0.98252,1.20485,-0.01187,0.43176
0.98076,1.21686,-0.00978,0.85193
0.91776,1.28859,0.46499,-0.393
0.95323,1.23593,0.42317,-0.01011
0.95283,1.27252,0.42972,0.44804
0.62091,0.07458,-0.52454,-0.04545
0.00761,-0.43749,-0.9402,-0.0185
0.01653,-0.46008,-0.95026,-0.03398
0.0156,-0.46278,-0.96195,0.17579
